"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
230000830990,"Izaias Pereira Da Silva","Boa Vista","RR","Vereador","MDB","Suplente","MASC.","BRANCA",25362.01,635,2020
230000838763,"Nilvan Souza Dos Santos","Boa Vista","RR","Vereador","SOLIDARIEDADE","Suplente","MASC.","PARDA",25510.45,964,2020
230000837926,"Ivanete Prochnow","Boa Vista","RR","Vereador","DEM","Não Eleito","FEM.","BRANCA",25580,24,2020
230000837925,"RONALDY DOUGLAS DE JESUS BARROS","Boa Vista","RR","Vereador","DEM","Não Eleito","MASC.","PARDA",26058,44,2020
230000837835,"Amizaday Sousa De Santana","Boa Vista","RR","Vereador","PODE","Não Eleito","MASC.","PARDA",27040,434,2020
230001056306,"Lulia Andreia Oliveira Da Silva","Boa Vista","RR","Vereador","PSD","Suplente","FEM.","BRANCA",27552.45,449,2020
230000837918,"Cristiano Moraes Da Silva","Boa Vista","RR","Vereador","DEM","Não Eleito","MASC.","PARDA",27642.31,134,2020
230000779723,"Cleodon Marques De Farias Junior","Boa Vista","RR","Vereador","PDT","Não Eleito","MASC.","PARDA",27657,219,2020
230000837360,"Lucas Ribeiro Dos Santos","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PRETA",27765,36,2020
230000837927,"José Alcione Almeida Junior","Boa Vista","RR","Vereador","DEM","Não Eleito","MASC.","BRANCA",27958,1002,2020
230001058240,"Francisca Ântonia Moreira De Castro","Boa Vista","RR","Vereador","PSB","Não Eleito","FEM.","PARDA",28051.4,80,2020
230000787491,"ILDERSON PEREIRA SILVA","Boa Vista","RR","Vereador","PTB","Eleito","MASC.","BRANCA",28376,1799,2020
230001056302,"Célio Oliveira Da Costa","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","BRANCA",28400,57,2020
230001251769,"DARKSON CORREA MOTA","Boa Vista","RR","Vereador","PROS","Não Eleito","MASC.","PARDA",29293,606,2020
230000837921,"José Geraldo Gonçalves Franco","Boa Vista","RR","Vereador","DEM","Não Eleito","MASC.","PARDA",29958,250,2020
230000831000,"Willian Oliveira Da Silva","Boa Vista","RR","Vereador","MDB","Suplente","MASC.","PARDA",30000,199,2020
230000830999,"Daniel Augusto Araújo De Melo","Boa Vista","RR","Vereador","MDB","Suplente","MASC.","BRANCA",30065.27,622,2020
230001056325,"Richarlis Albert Silva Dos Santos","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",31100,107,2020
230000837930,"Elizabeth Pereira De Melo","Boa Vista","RR","Vereador","DEM","Não Eleito","FEM.","PARDA",31480,34,2020
230001056323,"Maressa Cruz De Souza","Boa Vista","RR","Vereador","PSD","Suplente","FEM.","BRANCA",31500,14,2020
230000779713,"Adriana Maria De Souza","Boa Vista","RR","Vereador","PDT","Não Eleito","FEM.","SEM INFORMAÇÃO",31541.3,47,2020
230001056786,"Alvaro Alves Netto","Boa Vista","RR","Vereador","PV","Suplente","MASC.","PARDA",31758.09,479,2020
230000837932,"Gabriel Augusto Figueiredo Dias","Boa Vista","RR","Vereador","DEM","Não Eleito","MASC.","PARDA",31972,616,2020
230000830989,"JONATHAS MADUREIRA SILVA DE DEUS","Boa Vista","RR","Vereador","MDB","Suplente","MASC.","PARDA",32340,32,2020
230001056794,"Adailton Mendes Galvão","Boa Vista","RR","Vereador","PV","Suplente","MASC.","PARDA",32580,633,2020
230001056321,"Idinaldo Cardoso Da Silva","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",32900,324,2020
230000830991,"Guilherme De Barros Aleixo De Sousa","Boa Vista","RR","Vereador","MDB","Suplente","MASC.","PARDA",34049,43,2020
230000775760,"Andre Felipe Fonseca Gonzaga","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",34600,102,2020
230000787498,"LEOMA FERREIRA","Boa Vista","RR","Vereador","PTB","Suplente","FEM.","INDÍGENA",34814,141,2020
230000787502,"Juliana De Souza Silva","Boa Vista","RR","Vereador","PTB","Suplente","FEM.","PARDA",34814,390,2020
230001056310,"Raimundo Cutrim Da Silva","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",35000,213,2020
230001211298,"Daniel Andrade Fragoso","Boa Vista","RR","Vereador","PSDB","Não Eleito","MASC.","PARDA",35292.5,45,2020
230000837376,"Maria De Fátima Costa De Oliveira","Boa Vista","RR","Vereador","REDE","Suplente","FEM.","PARDA",35340,31,2020
230000837375,"Vania Elissa Miranda Monteiro","Boa Vista","RR","Vereador","REDE","Suplente","FEM.","PARDA",35839.58,38,2020
230000837362,"José Francisco Lopes De Albuquerque","Boa Vista","RR","Vereador","REDE","Eleito","MASC.","BRANCA",36554.34,1606,2020
230000838758,"JOÃO KLEBER MARTINS DE SIQUEIRA","Boa Vista","RR","Vereador","SOLIDARIEDADE","Eleito","MASC.","PARDA",37000,1629,2020
230001056318,"Wagno Alves Vieira","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",38500,380,2020
230000838751,"LEONEL DE SOUZA OLIVEIRA","Boa Vista","RR","Vereador","SOLIDARIEDADE","Eleito","MASC.","PARDA",39620,1677,2020
230000830984,"Cinthya Brasil De Souza","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PARDA",40000,26,2020
230000830987,"Katia De Almeida Rodrigues","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PARDA",40000,42,2020
230000837372,"Anfrisio Terminelli Vieira","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PRETA",40000,62,2020
230001054229,"Renan De Almeida Gonçalves","Boa Vista","RR","Vereador","PL","Suplente","MASC.","PARDA",40538.5,676,2020
230001056314,"Antonio Carlos Dos Santos Silva","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PRETA",41500,672,2020
230001211317,"Alexandrita Gomes Souto Maior","Boa Vista","RR","Vereador","PSDB","Não Eleito","FEM.","PARDA",44437.5,72,2020
230000787497,"Consolata Faria Alves","Boa Vista","RR","Vereador","PTB","Suplente","FEM.","BRANCA",44534,237,2020
230001056787,"Antonio Malva Neto","Boa Vista","RR","Vereador","PV","Suplente","MASC.","PARDA",45181.29,1273,2020
230001056307,"Marcio Vieira Oliveira","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",45314.02,111,2020
230000837359,"Katiana Da Encarnação Rodrigues","Boa Vista","RR","Vereador","REDE","Suplente","FEM.","PARDA",45340,77,2020
230000837363,"Joselma Lima Soares","Boa Vista","RR","Vereador","REDE","Suplente","FEM.","PARDA",45340,60,2020
230000838399,"Waldney Castro Do Espirito Santo","Boa Vista","RR","Vereador","PATRIOTA","Não Eleito","MASC.","BRANCA",45500,427,2020
230001054021,"Sirdennys Da Silva Santana","Boa Vista","RR","Vereador","PT","Não Eleito","FEM.","PRETA",45696.75,262,2020
230000838765,"Carlos Olimpio Melo Da Silva","Boa Vista","RR","Vereador","SOLIDARIEDADE","Suplente","MASC.","PARDA",45849,1117,2020
230001054244,"Karolina Marreiro Araujo De Souza","Boa Vista","RR","Vereador","PL","Suplente","FEM.","PARDA",46403,442,2020
230000838483,"Antonio Werbison Ribeiro Da Silva","Boa Vista","RR","Vereador","AVANTE","Não Eleito","MASC.","PARDA",47000,53,2020
230000837827,"Raquel Alves Morais Mendes","Boa Vista","RR","Vereador","PODE","Não Eleito","FEM.","PARDA",48722,143,2020
230000831001,"BRUNO PEREZ DE SALES","Boa Vista","RR","Vereador","MDB","Suplente","MASC.","BRANCA",49187,1170,2020
230000775753,"Maria Ferreira Artimandes","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",50000,125,2020
230000830985,"MARIA IZABEL DE SOUZA VASCONCELOS","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PRETA",50550,169,2020
230001211314,"Jennifer Monara Medeiros Santos","Boa Vista","RR","Vereador","PSDB","Não Eleito","FEM.","PARDA",52232.5,75,2020
230000830998,"Maria Kátia Cabral Da Silva","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PARDA",53050,270,2020
230000830993,"Ana Cristina Alencar","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PARDA",53350,127,2020
230000632353,"ANTONIO SANTOS SILVA","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",54000,37,2020
230000632365,"Rachel Maysa Souza Gomes","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",54000,47,2020
230000632367,"Roberto Deivide Teixeira Da Silva","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",54000,151,2020
230000632368,"Klayde Da Silva Carneiro","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",54000,141,2020
230000632372,"Gioberto De Matos Junior","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",54000,169,2020
230000775752,"Ítalo Otávio Teixeira Pinto","Boa Vista","RR","Vereador","REPUBLICANOS","Eleito","MASC.","BRANCA",54436,2775,2020
230000838195,"ALINE MARIA DE MENEZES REZENDE CHAGAS","Boa Vista","RR","Vereador","PRTB","Eleito","FEM.","PARDA",55000,1625,2020
230000837367,"YANO RODRIGUES DA SILVA","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PRETA",55040,221,2020
230001058248,"Angela Regina Ferreira Lima","Boa Vista","RR","Vereador","PSB","Não Eleito","FEM.","PARDA",55116.93,93,2020
230000830995,"Yasmmin Kamila Silva Madureira","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PARDA",56490.19,22,2020
230000632356,"JUAREZ DE JESUS","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",57000,100,2020
230001211304,"Olavo Paulo Andrade Barros","Boa Vista","RR","Vereador","PSDB","Não Eleito","MASC.","PARDA",57562.5,111,2020
230000632383,"Weslley Danny Dantas Formiga","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",57600,238,2020
230000830982,"REGIANE BATISTA MATOS","Boa Vista","RR","Vereador","MDB","Eleito","FEM.","PARDA",57800,1186,2020
230001056316,"JULIANA ALVES GARCIA DE ALMEIDA","Boa Vista","RR","Vereador","PSD","Eleito","FEM.","BRANCA",57955,1273,2020
230000632369,"Helison Leisser Pereira De Souza","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",58293,169,2020
230000632354,"Francys Hally Da Silva Castro","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",59000,118,2020
230000632360,"Fabiano Antonio Da Silva Xavier","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",59000,31,2020
230000632385,"Eliete Araujo Ferreira","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",59000,154,2020
230000679789,"Eduardo Jorge Silva Rocha","Boa Vista","RR","Vereador","PSC","Suplente","MASC.","PARDA",59940,953,2020
230000837837,"MIRIAN DOS REIS MELO","Boa Vista","RR","Vereador","PODE","Não Eleito","FEM.","BRANCA",60150,621,2020
230000632355,"Gilson Celino De Souza","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",61000,131,2020
230001211297,"Janderson Brito De Souza","Boa Vista","RR","Vereador","PSDB","Não Eleito","MASC.","PARDA",61812.5,206,2020
230001211301,"Cícero Cardozo De Almeida Filho","Boa Vista","RR","Vereador","PSDB","Não Eleito","MASC.","PARDA",62812.5,688,2020
230000775750,"Luis Cláudio De Jesus Silva","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",63150,648,2020
230000775759,"SAMUEL DE JESUS LOPES","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",63220,1617,2020
230000838766,"GENILSON COSTA E SILVA","Boa Vista","RR","Vereador","SOLIDARIEDADE","Eleito","MASC.","BRANCA",63350,2094,2020
230000632361,"LUCIA ROSANIA MONTEIRO BEZERRA","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",64000,97,2020
230000632374,"Keliane Barros Dos Santos","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",64000,123,2020
230000837361,"CÍRIO RICARDO PALÁCIO","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PARDA",65040,358,2020
230000837373,"MOACIVAL DANIEL MANGABEIRA","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PARDA",65040,1054,2020
230000837374,"RAY KLEBER GOMES SILVA DA SILVA","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PARDA",65040,514,2020
230000837377,"Fabrício Da Silva Marques","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PARDA",65040,449,2020
230000632376,"NILMARA SUELY DA SILVA MELO","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",66700,142,2020
230000837365,"Ítalo Samuel De Lima Fernandes","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PARDA",66720,408,2020
230000632364,"Osmar Francisco Sampaio Da Silva","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",68000,308,2020
230000837366,"Cristiane Do Nascimento Brandão","Boa Vista","RR","Vereador","REDE","Suplente","FEM.","PARDA",68615.46,251,2020
230001054017,"PAULO PEREIRA MOTA","Boa Vista","RR","Vereador","PT","Não Eleito","MASC.","PARDA",68845.16,1431,2020
230000632370,"Rui De Oliveira Nunes","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",69000,289,2020
230000632373,"Joáo Batista Catalano","Boa Vista","RR","Vereador","PSL","Não Eleito","MASC.","PARDA",69000,0,2020
230000632381,"Lidiane Marta Jorge","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","BRANCA",69000,79,2020
230000632384,"MARILIA DEBORA ARAUJO DE ALMEIDA","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","BRANCA",69000,309,2020
230000632375,"MAX ALEXANDRE RIBEIRO MELO MORAIS","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",69500,366,2020
230000632358,"Aldo Braga De Queiroz Filho","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",72530,449,2020
230000830986,"Idazio Chagas De Lima","Boa Vista","RR","Vereador","MDB","Eleito","MASC.","PARDA",75300,1965,2020
230000632362,"Marcos André Carneiro Dantas","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",75500,435,2020
230001056305,"ADERVAL DA ROCHA FERREIRA FILHO","Boa Vista","RR","Vereador","PSD","Eleito","MASC.","PARDA",76500,1482,2020
230001054008,"Antonia Pedrosa Vieira","Boa Vista","RR","Vereador","PT","Não Eleito","FEM.","PRETA",76576.17,879,2020
230000837371,"Eliandro Pedro De Souza","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","INDÍGENA",77051.65,450,2020
230000632366,"RAIMUNDO BARBOSA DE OLIVEIRA","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",77100,274,2020
230000632378,"Rosinalva Lopes Dos Santos","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",77224,108,2020
230000632363,"Moroni De Oliveira Freitas","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",79800,263,2020
230000775751,"Hadassa Marques Silva","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","FEM.","PRETA",80000,421,2020
230000837369,"Márcio Silva Ribeiro","Boa Vista","RR","Vereador","REDE","Suplente","MASC.","PARDA",80104.75,832,2020
230000632380,"Francival Da Silva Santos","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","PARDA",80262,195,2020
230000632359,"Bruno Rodrigues Barros","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",82000,480,2020
230000837368,"Ariene Dos Santos Lima","Boa Vista","RR","Vereador","REDE","Suplente","FEM.","INDÍGENA",86440.32,396,2020
230000632379,"Velton Quincozes Poleto","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",87000,821,2020
230000632377,"PRISCILLA DE SOUZA VICENTE","Boa Vista","RR","Vereador","PSL","Suplente","FEM.","PARDA",88415,561,2020
230000632371,"Denilson Simoes Do Nascimento","Boa Vista","RR","Vereador","PSL","Suplente","MASC.","BRANCA",88467.1,428,2020
230000837419,"José Carlos De Sousa Junior","Boa Vista","RR","Vereador","PP","Suplente","MASC.","PARDA",89773.33,163,2020
230000632382,"MELQUISEDEK DA SILVA MENEZES","Boa Vista","RR","Vereador","PSL","Eleito","MASC.","PARDA",90662,1531,2020
230000775755,"ADJALMA GONÇALVES","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","MASC.","PARDA",90900,2047,2020
230000830996,"SÔNIA SILVA DE OLIVEIRA","Boa Vista","RR","Vereador","MDB","Suplente","FEM.","PRETA",94500,208,2020
230001211316,"Amanda Dos Santos Costa","Boa Vista","RR","Vereador","PSDB","Não Eleito","FEM.","PARDA",101552.5,216,2020
230000632357,"JULLYERRE PABLO LIMA DA SILVA","Boa Vista","RR","Vereador","PSL","Eleito","MASC.","BRANCA",103186,1279,2020
230001056313,"ZENILSON DE OLIVEIRA SOUSA","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",115415.8,788,2020
230000775757,"Andreza Da Silva Ferreira","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",117600,256,2020
230000775763,"SANDRO DENIS DE SOUZA CRUZ","Boa Vista","RR","Vereador","REPUBLICANOS","Eleito","MASC.","PARDA",118000,2527,2020
230000837431,"Max Antônio Reis Costa","Boa Vista","RR","Vereador","PP","Suplente","MASC.","PRETA",118333.33,55,2020
230001056327,"WARHMISSON OLIVEIRA DA SILVA","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PARDA",125600,330,2020
230000775765,"MANOEL NEVES DE MACEDO","Boa Vista","RR","Vereador","REPUBLICANOS","Eleito","MASC.","PARDA",126500,2307,2020
230000775756,"Magnólia De Sousa Monteiro Rocha","Boa Vista","RR","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",130516.3,755,2020
230001056322,"Lana Sâmara Fernandes Soares","Boa Vista","RR","Vereador","PSD","Suplente","FEM.","PARDA",134660,149,2020
230001056319,"Roldyanne Campos Da Silva","Boa Vista","RR","Vereador","PSD","Suplente","FEM.","PARDA",140000,70,2020
230001056320,"Francisca Pereira Alves","Boa Vista","RR","Vereador","PSD","Suplente","FEM.","PARDA",140000,121,2020
230000775764,"Gabriel Mota E Silva","Boa Vista","RR","Vereador","REPUBLICANOS","Eleito","MASC.","BRANCA",140380,2398,2020
230001056328,"Thiago César Reis Pereira","Boa Vista","RR","Vereador","PSD","Suplente","MASC.","PRETA",158092.85,974,2020
230001262685,"Nathália De Andrade Carmo","Boa Vista","RR","Vereador","PP","Suplente","FEM.","PARDA",164820.33,33,2020
230000838140,"THIAGO COELHO FOGAÇA","Boa Vista","RR","Vereador","PTC","Eleito","MASC.","PARDA",229493,1791,2020
230001058280,"JÚLIO CÉZAR MEDEIROS LIMA","Boa Vista","RR","Vereador","DC","Eleito","MASC.","BRANCA",230400,2278,2020
230000837423,"Eliana Viana Da Silva","Boa Vista","RR","Vereador","PP","Suplente","FEM.","PARDA",272120.33,56,2020
230000837435,"WELLINGTON RABELO LOPES","Boa Vista","RR","Vereador","PP","Suplente","MASC.","PARDA",331994.73,1013,2020
120000886612,"Waldeny Barboza","Campo Grande","MS","Vereador","MDB","Suplente","MASC.","BRANCA",NA,133,2020
120000934166,"Geraldo Luiz Alexandre","Campo Grande","MS","Vereador","REPUBLICANOS","Nulo","MASC.","BRANCA",NA,0,2020
120000938618,"Sumaira Pereira Alves Abrahão","Campo Grande","MS","Vereador","PSB","Suplente","FEM.","BRANCA",NA,184,2020
120001081621,"Mercedes Amarilia","Campo Grande","MS","Vereador","PMN","Não Eleito","FEM.","BRANCA",NA,34,2020
120001081626,"Ana Paula Da Silva Arcanjo Nunes","Campo Grande","MS","Vereador","PMN","Nulo","FEM.","BRANCA",NA,0,2020
120001081629,"Ezequiel Freire Da Silva","Campo Grande","MS","Vereador","PMN","Não Eleito","MASC.","BRANCA",NA,42,2020
120001081630,"Antonio Bernardo Ortega Do Nascimento","Campo Grande","MS","Vereador","PMN","Nulo","MASC.","BRANCA",NA,0,2020
120001081646,"Dayane Gomes Das Neves","Campo Grande","MS","Vereador","PMN","Não Eleito","FEM.","BRANCA",NA,18,2020
